Title,url,IMDB Score,Metacritic,Runtime (mins),Budget,Opening Weekend,Gross USA,Gross World,Release Date,Rating,Genres,Country
Spider-Man (2002),http://www.imdb.com/title/tt0145487/,7.3,73.0,121,139000000.0,114844116.0,407022860.0,825025036.0,2002-05-03,PG-13,Action Adventure Sci-Fi,USA
Spider-Man 2 (2004),http://www.imdb.com/title/tt0316654/,7.3,83.0,127,200000000.0,88156227.0,373585825.0,788976453.0,2004-06-30,PG-13,Action Adventure Sci-Fi,USA
The Matrix (1999),http://www.imdb.com/title/tt0133093/,8.7,73.0,136,63000000.0,27788331.0,171479930.0,465343787.0,1999-03-31,R,Action Sci-Fi,USA
The Matrix Reloaded (2003),http://www.imdb.com/title/tt0234215/,7.2,62.0,138,150000000.0,91774413.0,281576461.0,741846459.0,2003-05-15,R,Action Sci-Fi,USA
The Lord of the Rings: The Fellowship of the Ring (2001),http://www.imdb.com/title/tt0120737/,8.8,92.0,178,93000000.0,47211490.0,315544750.0,887832826.0,2001-12-19,PG-13,Action Adventure Drama,New Zealand
The Lord of the Rings: The Two Towers (2002),http://www.imdb.com/title/tt0167261/,8.7,87.0,179,94000000.0,62007528.0,342551365.0,951208089.0,2002-12-18,PG-13,Adventure Drama Fantasy,New Zealand
The Lord of the Rings: The Return of the King (2003),http://www.imdb.com/title/tt0167260/,8.9,94.0,201,94000000.0,72629713.0,377845905.0,1142219401.0,2003-12-17,PG-13,Adventure Drama Fantasy,New Zealand
The Hobbit: An Unexpected Journey (2012),http://www.imdb.com/title/tt0903624/,7.8,58.0,169,180000000.0,84617303.0,303003568.0,1017003568.0,2012-12-14,PG-13,Adventure Family Fantasy,New Zealand
The Hobbit: The Desolation of Smaug (2013),http://www.imdb.com/title/tt1170358/,7.8,66.0,161,225000000.0,73645197.0,258366855.0,958366855.0,2013-12-13,PG-13,Adventure Fantasy,New Zealand
The Hobbit: The Battle of the Five Armies (2014),http://www.imdb.com/title/tt2310332/,7.4,59.0,144,250000000.0,54724334.0,255119788.0,956019788.0,2014-12-17,PG-13,Adventure Fantasy,New Zealand
Back to the Future (1985),http://www.imdb.com/title/tt0088763/,8.5,87.0,116,19000000.0,11152500.0,211159762.0,391341971.0,1985-07-03,PG,Adventure Comedy Sci-Fi,USA
Back to the Future Part II (1989),http://www.imdb.com/title/tt0096874/,7.8,57.0,108,40000000.0,27835125.0,119000002.0,338936043.0,1989-11-22,PG,Adventure Comedy Sci-Fi,USA
Lethal Weapon (1987),http://www.imdb.com/title/tt0093409/,7.6,68.0,109,15000000.0,6829949.0,65207127.0,120207127.0,1987-03-06,R,Action Crime Thriller,USA
Lethal Weapon 2 (1989),http://www.imdb.com/title/tt0097733/,7.2,70.0,114,28000000.0,20388800.0,147253986.0,227853986.0,1989-07-07,R,Action Crime Thriller,USA
Lethal Weapon 3 (1992),http://www.imdb.com/title/tt0104714/,6.7,40.0,118,35000000.0,33243086.0,144731527.0,321731527.0,1992-05-15,R,Action Crime Thriller,USA
Lethal Weapon 4 (1998),http://www.imdb.com/title/tt0122151/,6.6,37.0,127,140000000.0,34048124.0,130444603.0,285444603.0,1998-07-10,R,Action Crime Thriller,USA
Die Hard (1988),http://www.imdb.com/title/tt0095016/,8.2,72.0,132,28000000.0,601851.0,83519093.0,141482154.0,1988-07-20,R,Action Thriller,USA
Die Hard 2 (1990),http://www.imdb.com/title/tt0099423/,7.2,67.0,124,70000000.0,21744661.0,117540947.0,240247433.0,1990-07-03,R,Action Thriller,USA
Die Hard with a Vengeance (1995),http://www.imdb.com/title/tt0112864/,7.6,58.0,128,90000000.0,22162245.0,100012499.0,366236538.0,1995-05-19,R,Action Adventure Thriller,USA
Live Free or Die Hard (2007),http://www.imdb.com/title/tt0337978/,7.1,69.0,128,110000000.0,33369559.0,134529403.0,388156011.0,2007-06-27,PG-13,Action Thriller,USA
Mad Max (1979),http://www.imdb.com/title/tt0079501/,6.9,73.0,88,300000.0,,8750000.0,8771757.0,1980-03-21,R,Action Adventure Sci-Fi,Australia
Mad Max 2: The Road Warrior (1981),http://www.imdb.com/title/tt0082694/,7.6,77.0,96,3000000.0,2527864.0,23667907.0,23667907.0,1982-05-21,R,Action Adventure Sci-Fi,Australia
Mad Max Beyond Thunderdome (1985),http://www.imdb.com/title/tt0089530/,6.3,71.0,107,10000000.0,7283714.0,36230219.0,36230219.0,1985-07-10,PG-13,Action Adventure Sci-Fi,Australia
Mad Max: Fury Road (2015),https://www.imdb.com/title/tt1392190/,8.1,90.0,120,150000000.0,45428128.0,154058340.0,375209362.0,2015-05-15,R,Action Adventure Sci-Fi,Australia
Rocky (1976),http://www.imdb.com/title/tt0075148/,8.1,70.0,120,960000.0,,117235147.0,117235147.0,1976-12-03,PG,Drama Sport,USA
Rocky II (1979),http://www.imdb.com/title/tt0079817/,7.3,61.0,119,7000000.0,6390537.0,85182160.0,85182160.0,1979-06-15,PG,Drama Sport,USA
Rocky III (1982),http://www.imdb.com/title/tt0084602/,6.8,57.0,99,17000000.0,12431486.0,125049125.0,125049125.0,1982-05-28,PG,Drama Sport,USA
Rocky IV (1985),http://www.imdb.com/title/tt0089927/,6.9,40.0,91,30000000.0,19991537.0,127873716.0,300473716.0,1985-11-27,PG,Drama Sport,USA
Rocky V (1990),http://www.imdb.com/title/tt0100507/,5.3,55.0,104,42000000.0,14073170.0,40946358.0,119946358.0,1990-11-16,PG-13,Drama Sport,USA
Rocky Balboa (2006),http://www.imdb.com/title/tt0479143/,7.1,63.0,102,24000000.0,12158168.0,70270943.0,155929020.0,2006-12-20,PG,Action Drama Sport,USA
First Blood (1982),http://www.imdb.com/title/tt0083944/,7.7,61.0,93,15000000.0,6642005.0,47212904.0,125212904.0,1982-10-22,R,Action Adventure,USA
Rambo: First Blood Part II (1985),http://www.imdb.com/title/tt0089880/,6.5,47.0,96,44000000.0,20176217.0,150415432.0,300400432.0,1985-05-22,R,Action Adventure Thriller,USA
Rambo III (1988),http://www.imdb.com/title/tt0095956/,5.8,36.0,102,63000000.0,13034238.0,53715611.0,189015611.0,1988-05-25,R,Action Adventure,USA
Rambo (2008),http://www.imdb.com/title/tt0462499/,7.0,46.0,92,50000000.0,18203876.0,42754105.0,113244290.0,2008-01-25,R,Action Thriller War,Germany
The Terminator (1984),http://www.imdb.com/title/tt0088247/,8.0,84.0,107,6400000.0,4020663.0,38371200.0,78475971.0,1984-10-26,R,Action Sci-Fi,UK
Terminator 2: Judgment Day (1991),http://www.imdb.com/title/tt0103064/,8.5,75.0,137,102000000.0,31765506.0,205881154.0,520884847.0,1991-07-03,R,Action Sci-Fi,USA
Terminator 3: Rise of the Machines (2003),http://www.imdb.com/title/tt0181852/,6.3,66.0,109,200000000.0,44041440.0,150371112.0,433371112.0,2003-07-02,R,Action Sci-Fi,USA
Terminator Salvation (2009),https://www.imdb.com/title/tt1340138/,6.5,49.0,115,200000000.0,42558390.0,125322469.0,371353001.0,2009-05-21,PG-13,Action Adventure Sci-Fi,USA
Terminator Genisys (2015),https://www.imdb.com/title/tt6450804/,6.4,38.0,126,155000000.0,27018486.0,89760956.0,440603537.0,2015-07-01,PG-13,Action Adventure Sci-Fi,USA
Terminator: Dark Fate (2019),https://www.imdb.com/title/tt6450804/,6.3,54.0,128,185000000.0,29033832.0,62253077.0,261119292.0,2019-11-01,R,Action Adventure Sci-Fi,China
RoboCop (1987),http://www.imdb.com/title/tt0093870/,7.5,67.0,102,13000000.0,8008721.0,53424681.0,53424681.0,1987-07-17,R,Action Crime Sci-Fi,USA
RoboCop 2 (1990),http://www.imdb.com/title/tt0100502/,5.8,42.0,117,25000000.0,14145411.0,45681173.0,45681173.0,1990-06-22,R,Action Crime Sci-Fi,USA
X-Men (2000),http://www.imdb.com/title/tt0120903/,7.4,64.0,104,75000000.0,54471475.0,157299718.0,296339528.0,2000-07-14,PG-13,Action Adventure Sci-Fi,USA
X2: X-Men United (2003),http://www.imdb.com/title/tt0290334/,7.4,68.0,134,110000000.0,85558731.0,214949694.0,407711549.0,2003-05-02,PG-13,Action Sci-Fi Thriller,Canada
X-Men: The Last Stand (2006),http://www.imdb.com/title/tt0376994/,6.7,58.0,104,210000000.0,102750665.0,234362462.0,460435291.0,2006-05-26,PG-13,Action Adventure Sci-Fi,Canada
X: First Class (2011),http://www.imdb.com/title/tt1270798/,7.7,65.0,131,160000000.0,55101604.0,146408305.0,352616690.0,2011-06-03,PG-13,Action Adventure Sci-Fi,USA
X-Men: Days of Future Past (2014),http://www.imdb.com/title/tt1877832/,8.0,75.0,132,200000000.0,90823660.0,233921534.0,746045700.0,2014-05-23,PG-13,Action Adventure Sci-Fi,USA
X-Men: Apocalypse (2016),https://www.imdb.com/title/tt3385516/,6.9,52.0,144,178000000.0,65769562.0,155442489.0,543934105.0,2016-05-27,PG-13,Action Adventure Sci-Fi,USA
X-Men Origins: Wolverine (2009),http://www.imdb.com/title/tt0458525/,6.6,40.0,107,150000000.0,85058003.0,179883157.0,373062864.0,2009-05-01,PG-13,Action Adventure Sci-Fi,USA
The Wolverine (2013),http://www.imdb.com/title/tt1430132/,6.7,61.0,126,120000000.0,53113752.0,132556852.0,414828246.0,2013-07-26,PG-13,Action Adventure Sci-Fi,USA
The Fast and the Furious (2001),http://www.imdb.com/title/tt0232500/,6.8,58.0,106,38000000.0,40089015.0,144533925.0,214463726.0,2001-06-22,PG-13,Action Crime Thriller,USA
2 Fast 2 Furious (2003),http://www.imdb.com/title/tt0322259/,5.9,38.0,107,76000000.0,50472480.0,127154901.0,236350661.0,2003-06-06,PG-13,Action Crime Thriller,USA
The Fast and the Furious: Tokyo Drift (2006),http://www.imdb.com/title/tt0463985/,6.0,45.0,104,85000000.0,23973840.0,62514415.0,158964610.0,2006-06-16,PG-13,Action Crime Thriller,USA
Fast & Furious (2009),http://www.imdb.com/title/tt1013752/,6.6,46.0,107,85000000.0,70950500.0,155064265.0,360364265.0,2009-04-03,PG-13,Action Thriller,USA
Fast Five (2011),http://www.imdb.com/title/tt1596343/,7.3,66.0,130,125000000.0,86198765.0,209837675.0,626137675.0,2011-04-29,PG-13,Action Adventure Crime,USA
Furious 6 (2013),http://www.imdb.com/title/tt1905041/,7.1,61.0,130,160000000.0,97375245.0,238679850.0,788679850.0,2013-05-24,PG-13,Action Adventure Thriller,USA
Furious 7 (2015),http://www.imdb.com/title/tt2820852/,7.1,67.0,137,190000000.0,147187040.0,353007020.0,1515047671.0,2015-04-03,PG-13,Action Adventure Thriller,USA
The Fate of the Furious (2017),https://www.imdb.com/title/tt4630562/,6.7,56.0,136,250000000.0,98786705.0,226008385.0,1236005118.0,2017-04-14,PG-13,Action Adventure Crime,China
xXx (2002),http://www.imdb.com/title/tt0295701/,5.9,48.0,124,70000000.0,44506103.0,142109382.0,277448382.0,2002-08-09,PG-13,Action Adventure Thriller,USA
xXx: State of the Union (2005),http://www.imdb.com/title/tt0329774/,4.4,37.0,101,113000000.0,12712272.0,26873932.0,71022693.0,2005-04-29,PG-13,Action Adventure Crime,USA
Pitch Black (2000),http://www.imdb.com/title/tt0134847/,7.1,49.0,109,23000000.0,11577688.0,39240659.0,53187659.0,2000-02-18,R,Action Horror Sci-Fi,USA
The Chronicles of Riddick (2004),http://www.imdb.com/title/tt0296572/,6.7,38.0,119,105000000.0,24289165.0,57761012.0,115900534.0,2004-06-11,R,Action Adventure Sci-Fi,USA
The Transporter (2002),http://www.imdb.com/title/tt0293662/,6.8,51.0,92,21000000.0,9107816.0,25296447.0,43928932.0,2002-10-11,PG-13,Action Crime Thriller,France
Transporter 2 (2005),http://www.imdb.com/title/tt0388482/,6.3,56.0,87,32000000.0,16540720.0,43095856.0,89083229.0,2005-09-02,PG-13,Action Thriller,France
Transporter 3 (2008),http://www.imdb.com/title/tt1129442/,6.1,51.0,104,30000000.0,12063452.0,31715062.0,108979549.0,2008-11-26,PG-13,Action Thriller,France
The Transporter Refueled (2015),https://www.imdb.com/title/tt2938956/,5.2,32.0,96,25000000.0,7355622.0,16029670.0,72629670.0,2015-09-04,PG-13,Action Adventure Thriller,France
Crank (2006),http://www.imdb.com/title/tt0479884/,6.9,57.0,88,12000000.0,10457367.0,27838408.0,42931041.0,2006-09-01,R,Action Crime Thriller,USA
Crank: High Voltage (2009),http://www.imdb.com/title/tt1121931/,6.2,41.0,96,20000000.0,6963565.0,13684249.0,34572541.0,2009-04-17,R,Action Thriller,USA
Alien (1979),http://www.imdb.com/title/tt0078748/,8.4,89.0,117,11000000.0,3527881.0,81765459.0,108283202.0,1979-06-22,R,Horror Sci-Fi,UK
Aliens (1986),http://www.imdb.com/title/tt0090605/,8.3,84.0,137,18500000.0,10052042.0,85160248.0,131335326.0,1986-07-18,R,Action Adventure Sci-Fi,USA
Alien 3 (1992),http://www.imdb.com/title/tt0103644/,6.5,59.0,114,50000000.0,19449867.0,55473545.0,159814498.0,1992-05-22,R,Action Horror Sci-Fi,USA
Alien: Resurrection (1997),http://www.imdb.com/title/tt0118583/,6.2,63.0,109,75000000.0,16474092.0,47795658.0,161376069.0,1997-11-26,R,Action Horror Sci-Fi,USA
Alien vs. Predator (2004),http://www.imdb.com/title/tt0370263/,5.6,29.0,101,60000000.0,38291056.0,80282231.0,177427090.0,2004-08-13,PG-13,Action Adventure Horror,USA
Aliens vs. Predator: Requiem (2007),http://www.imdb.com/title/tt0758730/,4.7,29.0,94,40000000.0,10059425.0,41797066.0,130290885.0,2007-12-25,R,Action Horror Sci-Fi,USA
Predator (1987),http://www.imdb.com/title/tt0093773/,7.8,45.0,107,15000000.0,12031638.0,59735548.0,98399956.0,1987-06-12,R,Action Adventure Sci-Fi,USA
Predator 2 (1990),http://www.imdb.com/title/tt0100403/,6.3,46.0,108,35000000.0,8784943.0,30669413.0,57120318.0,1990-11-21,R,Action Horror Sci-Fi,USA
Predators (2010),http://www.imdb.com/title/tt1424381/,6.4,51.0,107,40000000.0,24760882.0,52000688.0,127233108.0,2010-07-09,R,Action Adventure Sci-Fi,USA
The Predator (2018),https://www.imdb.com/title/tt3829266/,5.4,48.0,107,88000000.0,24632284.0,51024708.0,160542134.0,2018-09-14,R,Action Adventure Sci-Fi,USA
The Evil Dead (1981),http://www.imdb.com/title/tt0083907/,7.5,71.0,85,350000.0,,2400000.0,2893091.0,1983-04-15,R,Horror,USA
Evil Dead II (1987),http://www.imdb.com/title/tt0092991/,7.8,69.0,84,3600000.0,807260.0,5923044.0,5923044.0,1987-03-13,R,Comedy Horror,USA
Saw (2004),http://www.imdb.com/title/tt0387564/,7.6,46.0,103,1200000.0,18276468.0,56000369.0,103911669.0,2004-10-29,R,Horror Mystery,USA
Saw II (2005),http://www.imdb.com/title/tt0432348/,6.6,40.0,93,4000000.0,31725652.0,87039965.0,147748505.0,2005-10-28,R,Horror Mystery,USA
Saw III (2006),http://www.imdb.com/title/tt0489270/,6.2,48.0,108,10000000.0,33610391.0,80238724.0,164874275.0,2006-10-27,R,Horror Mystery Thriller,USA
Saw IV (2007),http://www.imdb.com/title/tt0890870/,5.9,36.0,93,10000000.0,31756764.0,63300095.0,139352633.0,2007-10-26,R,Horror Mystery Thriller,USA
Saw V (2008),http://www.imdb.com/title/tt1132626/,5.8,20.0,92,10800000.0,30053954.0,56746769.0,113864059.0,2008-10-24,R,Horror Mystery,USA
Saw VI (2009),http://www.imdb.com/title/tt1233227/,6.0,30.0,90,11000000.0,14118444.0,27693292.0,68234154.0,2009-10-23,R,Fantasy Horror Mystery,Canada
Species (1995),http://www.imdb.com/title/tt0114508/,5.8,49.0,108,35000000.0,17161943.0,60074103.0,113374103.0,1995-07-07,R,Action Horror Sci-Fi,USA
Species II (1998),http://www.imdb.com/title/tt0120841/,4.4,19.0,93,35000000.0,7274008.0,19221939.0,19221939.0,1998-04-10,R,Action Horror Sci-Fi,USA
Scream (1996),http://www.imdb.com/title/tt0117571/,7.2,65.0,111,14000000.0,6354586.0,103046663.0,173046663.0,1996-12-20,R,Horror Mystery,USA
Scream 2 (1997),http://www.imdb.com/title/tt0120082/,6.2,63.0,120,24000000.0,32926342.0,101363301.0,172363301.0,1997-12-12,R,Horror Mystery,USA
Scream 3 (2000),http://www.imdb.com/title/tt0134084/,5.6,56.0,116,40000000.0,34713342.0,89143175.0,161834276.0,2000-02-04,R,Horror Mystery,USA
Scream 4 (2011),http://www.imdb.com/title/tt1262416/,6.1,52.0,111,40000000.0,18692090.0,38180928.0,97231420.0,2011-04-15,R,Horror Mystery,USA
Final Destination (2000),http://www.imdb.com/title/tt0195714/,6.7,36.0,98,23000000.0,10015822.0,53331147.0,112880294.0,2000-03-17,R,Horror Thriller,USA
Final Destination 2 (2003),http://www.imdb.com/title/tt0309593/,6.2,38.0,90,26000000.0,16200000.0,46961214.0,90941129.0,2003-01-31,R,Horror Thriller,USA
Final Destination 3 (2006),http://www.imdb.com/title/tt0414982/,5.8,41.0,93,25000000.0,20125000.0,54098051.0,118890272.0,2006-02-10,R,Fantasy Horror Thriller,USA
The Final Destination (2009),http://www.imdb.com/title/tt1144884/,5.2,30.0,82,40000000.0,27408309.0,66477700.0,186167139.0,2009-08-28,R,Fantasy Horror Thriller,USA
Underworld (2003),http://www.imdb.com/title/tt0320691/,7.0,42.0,121,22000000.0,21753759.0,51970690.0,95708457.0,2003-09-19,R,Action Fantasy Thriller,USA
Underworld: Evolution (2006),http://www.imdb.com/title/tt0401855/,6.7,36.0,106,50000000.0,26857181.0,62318875.0,111476513.0,2006-01-20,R,Action Fantasy Thriller,USA
Underworld: Rise of the Lycans (2009),http://www.imdb.com/title/tt0834001/,6.6,44.0,92,35000000.0,20828511.0,45802315.0,92158961.0,2009-01-23,R,Action Fantasy Thriller,USA
Underworld Awakening (2012),http://www.imdb.com/title/tt1496025/,6.4,39.0,88,70000000.0,25306725.0,62321039.0,160112671.0,2012-01-20,R,Action Fantasy Horror,USA
Transformers (2007),http://www.imdb.com/title/tt0418279/,7.0,61.0,144,150000000.0,70502384.0,319246193.0,709709780.0,2007-07-03,PG-13,Action Adventure Sci-Fi,USA
Transformers: Revenge of the Fallen (2009),http://www.imdb.com/title/tt1055369/,6.0,35.0,149,200000000.0,108966307.0,402111870.0,836303693.0,2009-06-24,PG-13,Action Adventure Sci-Fi,USA
Transformers: Dark of the Moon (2011),http://www.imdb.com/title/tt1399103/,6.2,42.0,154,195000000.0,97852865.0,352390543.0,1123794079.0,2011-06-29,PG-13,Action Adventure Sci-Fi,USA
Transformers: Age of Extinction (2014),https://www.imdb.com/title/tt2109248/,5.6,32.0,165,210000000.0,100038390.0,245439076.0,1104054072.0,2014-06-27,PG-13,Action Adventure Sci-Fi,USA
Transformers: The Last Knight (2017),https://www.imdb.com/title/tt3371366/,5.2,27.0,154,217000000.0,44680073.0,130168683.0,605425157.0,2017-06-21,PG-13,Action Adventure Sci-Fi,USA
Bumblebee (2018),https://www.imdb.com/title/tt4701182/,6.8,66.0,114,135000000.0,21654047.0,127195589.0,467989645.0,2018-12-21,PG-13,Action Adventure Sci-Fi,China
American Pie (1999),http://www.imdb.com/title/tt0163651/,7.0,58.0,95,11000000.0,18709680.0,102561004.0,235483004.0,1999-07-09,R,Comedy,USA
American Pie 2 (2001),http://www.imdb.com/title/tt0252866/,6.4,43.0,108,30000000.0,45117985.0,145103595.0,287553595.0,2001-08-10,R,Comedy,USA
American Wedding (2003),http://www.imdb.com/title/tt0328828/,6.3,43.0,96,55000000.0,33369440.0,104565114.0,232722935.0,2003-08-01,R,Comedy,USA
American Reunion (2012),https://www.imdb.com/title/tt1605630/,6.7,49.0,113,50000000.0,21514080.0,57011521.0,234989584.0,2012-04-08,R,Comedy,USA
Fantastic Four (2005),http://www.imdb.com/title/tt0120667/,5.7,40.0,106,100000000.0,56061504.0,154696080.0,333535934.0,2005-07-08,PG-13,Action Adventure Family,USA
Fantastic Four: Rise of the Silver Surfer (2007),http://www.imdb.com/title/tt0486576/,5.6,45.0,92,130000000.0,58051684.0,131921738.0,301913131.0,2007-06-15,PG,Action Adventure Family,USA
Hulk (2003),http://www.imdb.com/title/tt0286716/,5.6,54.0,138,137000000.0,62128420.0,132177234.0,245285165.0,2003-06-20,PG-13,Action Sci-Fi,USA
The Incredible Hulk (2008),http://www.imdb.com/title/tt0800080/,6.7,61.0,112,150000000.0,55414050.0,134806913.0,264770996.0,2008-06-13,PG-13,Action Adventure Sci-Fi,USA
Superman (1978),http://www.imdb.com/title/tt0078346/,7.3,80.0,143,55000000.0,7465343.0,134451603.0,300451603.0,1978-12-15,PG,Action Adventure Drama,USA
Superman II (1980),http://www.imdb.com/title/tt0081573/,6.8,83.0,127,54000000.0,14100523.0,108185706.0,108185706.0,1981-06-19,PG,Action Adventure Sci-Fi,USA
Superman III (1983),http://www.imdb.com/title/tt0086393/,5.0,44.0,125,39000000.0,13352357.0,59950623.0,59950623.0,1983-06-17,PG,Action Adventure Comedy,UK
Superman IV: The Quest for Peace (1987),http://www.imdb.com/title/tt0094074/,3.7,24.0,90,17000000.0,5683122.0,15681020.0,15681020.0,1987-07-24,PG,Action Adventure Family,UK
Urban Legend (1998),https://www.imdb.com/title/tt0146336/,5.6,35.0,99,14000000.0,10515444.0,38072438.0,72527595.0,1998-09-25,R,Horror Mystery Thriller,USA
Urban Legends: Final Cut (2000),https://www.imdb.com/title/tt0192731/,4.3,16.0,97,14000000.0,8505513.0,21468807.0,38574362.0,2000-09-22,R,Horror Mystery Thriller,USA
The Punisher (2004),http://www.imdb.com/title/tt0330793/,6.4,33.0,124,33000000.0,14000000.0,33810189.0,54700105.0,2004-04-16,R,Action Crime Drama,USA
Punisher: War Zone (2008),http://www.imdb.com/title/tt0450314/,5.9,30.0,103,35000000.0,4271451.0,8050977.0,10161493.0,2008-12-05,R,Action Crime Drama,USA
Batman (1989),http://www.imdb.com/title/tt0096895/,7.5,69.0,126,35000000.0,40489746.0,251348343.0,411556825.0,1989-06-23,PG-13,Action Adventure,USA
Batman Returns (1992),http://www.imdb.com/title/tt0103776/,7.0,68.0,126,80000000.0,45687711.0,162902340.0,266903053.0,1992-06-19,PG-13,Action Crime Fantasy,USA
Batman Forever (1995),http://www.imdb.com/title/tt0112462/,5.4,51.0,121,100000000.0,52784433.0,184069126.0,336567531.0,1995-06-16,PG-13,Action Adventure,USA
Batman & Robin (1997),http://www.imdb.com/title/tt0118688/,3.7,28.0,125,125000000.0,42872605.0,107353792.0,238235915.0,1997-06-20,PG-13,Action Sci-Fi,USA
Batman Begins (2005),http://www.imdb.com/title/tt0372784/,8.2,70.0,140,150000000.0,48745440.0,206852432.0,373465751.0,2005-06-15,PG-13,Action Adventure,USA
The Dark Knight (2008),http://www.imdb.com/title/tt0468569/,9.0,84.0,152,185000000.0,158411483.0,535234033.0,1005013644.0,2008-07-18,PG-13,Action Crime Drama,USA
Hellboy (2004),http://www.imdb.com/title/tt0167190/,6.8,72.0,122,66000000.0,23172440.0,59623958.0,99378985.0,2004-04-02,PG-13,Action Fantasy Horror,USA
Hellboy II: The Golden Army (2008),http://www.imdb.com/title/tt0411477/,7.0,78.0,120,85000000.0,34539115.0,75986503.0,168319243.0,2008-07-11,PG-13,Action Adventure Fantasy,USA
Blade (1998),http://www.imdb.com/title/tt0120611/,7.1,45.0,120,45000000.0,17073856.0,70087718.0,131183530.0,1998-08-21,R,Action Horror Sci-Fi,USA
Blade II (2002),http://www.imdb.com/title/tt0187738/,6.7,52.0,117,54000000.0,32528016.0,82348319.0,155010032.0,2002-03-22,R,Action Fantasy Horror,Germany
Daredevil (2003),http://www.imdb.com/title/tt0287978/,5.3,42.0,103,78000000.0,40310419.0,102543518.0,179179718.0,2003-02-14,PG-13,Action Crime,USA
Elektra (2005),http://www.imdb.com/title/tt0357277/,4.7,34.0,97,43000000.0,12804793.0,24409722.0,56995646.0,2005-01-14,PG-13,Action Adventure Crime,Canada
The Crow (1994),http://www.imdb.com/title/tt0109506/,7.6,71.0,102,23000000.0,11774332.0,50693129.0,50693129.0,1994-05-13,R,Action Drama Fantasy,USA
The Crow: City of Angels (1996),http://www.imdb.com/title/tt0115986/,4.7,,84,13000000.0,9785111.0,17917287.0,17917287.0,1996-08-30,R,Action Crime Fantasy,USA
Men in Black (1997),http://www.imdb.com/title/tt0119654/,7.3,71.0,98,90000000.0,51068455.0,250690539.0,589390539.0,1997-07-02,PG-13,Action Adventure Comedy,USA
Men in Black II (2002),http://www.imdb.com/title/tt0120912/,6.2,49.0,88,140000000.0,52148751.0,193735288.0,445135288.0,2002-07-03,PG-13,Action Adventure Comedy,USA
Men in Black 3 (2012),http://www.imdb.com/title/tt1409024/,6.8,58.0,106,225000000.0,54592779.0,179020854.0,624026776.0,2012-05-25,PG-13,Action Adventure Comedy,USA
Men in Black: International (2019),https://www.imdb.com/title/tt2283336/,5.6,38.0,114,110000000.0,30035838.0,80001807.0,253890701.0,2019-06-14,PG-13,Action Adventure Comedy,China
Resident Evil (2002),http://www.imdb.com/title/tt0120804/,6.7,33.0,100,33000000.0,17707106.0,40119709.0,102984862.0,2002-03-15,R,Action Horror Sci-Fi,UK
Resident Evil: Apocalypse (2004),http://www.imdb.com/title/tt0318627/,6.2,35.0,94,45000000.0,23036273.0,51201453.0,129342769.0,2004-09-10,R,Action Horror Sci-Fi,Germany
Resident Evil: Extinction (2007),http://www.imdb.com/title/tt0432021/,6.3,41.0,94,45000000.0,23678580.0,50648679.0,147717833.0,2007-09-21,R,Action Horror Sci-Fi,France
Resident Evil: Afterlife (2010),http://www.imdb.com/title/tt1220634/,5.8,37.0,96,60000000.0,26650264.0,60128566.0,300228084.0,2010-09-10,R,Action Adventure Horror,Germany
Resident Evil: Retribution (2012),http://www.imdb.com/title/tt1855325/,5.4,39.0,95,65000000.0,21052227.0,42345531.0,240159255.0,2012-09-14,R,Action Horror Sci-Fi,Germany
Resident Evil: Final Chapter (2016),https://www.imdb.com/title/tt2592614/,5.5,49.0,107,40000000.0,13601682.0,26830068.0,312242626.0,2017-01-29,R,Action Horror Sci-Fi,USA
Spy Kids (2001),http://www.imdb.com/title/tt0227538/,5.5,71.0,88,35000000.0,26546881.0,112719001.0,147934180.0,2001-03-30,PG,Action Adventure Comedy,USA
Spy Kids 2: Island of Lost Dreams (2002),http://www.imdb.com/title/tt0287717/,5.1,66.0,100,38000000.0,16711716.0,85846429.0,119723358.0,2002-08-07,PG,Action Adventure Comedy,USA
Spy Kids 3-D: Game Over (2003),http://www.imdb.com/title/tt0338459/,4.3,57.0,84,38000000.0,32500000.0,111761982.0,197101678.0,2003-07-25,PG,Action Adventure Comedy,USA
Spy Kids 4: All the Time in the World (2011),http://www.imdb.com/title/tt1517489/,3.5,37.0,89,27000000.0,11644672.0,38538188.0,85564310.0,2011-08-19,PG,Action Adventure Comedy,USA
I Know What You Did Last Summer (1997),http://www.imdb.com/title/tt0119345/,5.7,52.0,101,17000000.0,15818645.0,72586134.0,125586134.0,1997-10-17,R,Horror Mystery,USA
I Still Know What You Did Last Summer (1998),http://www.imdb.com/title/tt0130018/,4.7,21.0,100,65000000.0,16520038.0,40002112.0,40002112.0,1998-11-13,R,Horror Mystery,USA
Garfield (2004),http://www.imdb.com/title/tt0356634/,5.0,27.0,80,50000000.0,21727611.0,75369589.0,203172417.0,2004-06-11,PG,Animation Comedy Family,USA
Garfield: A Tail of Two Kitties (2006),http://www.imdb.com/title/tt0455499/,5.0,37.0,82,60000000.0,7288977.0,28426747.0,143325970.0,2006-06-16,PG,Animation Adventure Comedy,UK
Iron Man (2008),http://www.imdb.com/title/tt0371746/,7.9,79.0,126,140000000.0,98618668.0,318604126.0,585366247.0,2008-05-02,PG-13,Action Adventure Sci-Fi,USA
Iron Man 2 (2010),http://www.imdb.com/title/tt1228705/,7.0,57.0,124,200000000.0,128122480.0,312433331.0,623933331.0,2010-05-07,PG-13,Action Adventure Sci-Fi,USA
